SessionID,StudentLevel,Discipline,SessionDate,SessionLengthMin,TotalPrompts,TaskType,AI_AssistanceLevel,FinalOutcome,UsedAgain,SatisfactionRating,SessionMonth,SessionDay,Promts_Per_Min,duration_bin,Discipline_mod,StudentLevel_ord
SESSION06206,Graduate,Math,2025-06-24,13.49,3,Writing,5,Idea Drafted,False,3.9,6,Tuesday,0.2223869532987398,6-15,Math,2
SESSION06207,Graduate,Biology,2024-10-20,9.48,3,Brainstorming,4,Assignment Completed,True,4.6,10,Sunday,0.3164556962025316,6-15,Biology,2
SESSION06208,Undergraduate,Biology,2025-01-07,19.47,4,Coding,4,Assignment Completed,True,4.3,1,Tuesday,0.20544427324088343,16-30,Biology,1
SESSION06209,Graduate,Math,2024-07-27,12.27,5,Studying,3,Assignment Completed,False,3.7,7,Saturday,0.40749796251018744,6-15,Math,2
SESSION06210,Undergraduate,Computer Science,2025-05-06,3.64,1,Homework Help,5,Idea Drafted,True,4.9,5,Tuesday,0.2747252747252747,0-5,Computer Science,1
SESSION06211,Undergraduate,Math,2024-11-03,17.31,5,Homework Help,5,Assignment Completed,True,5.0,11,Sunday,0.2888503755054882,16-30,Math,1
SESSION06212,Graduate,Biology,2024-09-03,29.57,11,Homework Help,4,Assignment Completed,True,5.0,9,Tuesday,0.37199864727764625,16-30,Biology,2
SESSION06213,Undergraduate,Engineering,2025-04-15,15.95,3,Writing,1,Idea Drafted,False,1.8,4,Tuesday,0.18808777429467086,16-30,Engineering,1
SESSION06214,Undergraduate,Business,2024-11-25,11.13,2,Studying,5,Confused,False,4.5,11,Monday,0.17969451931716082,6-15,Business,1
SESSION06215,Undergraduate,Biology,2025-02-10,7.69,2,Writing,4,Assignment Completed,False,4.3,2,Monday,0.2600780234070221,6-15,Biology,1
SESSION06216,Undergraduate,History,2024-08-18,20.99,4,Coding,3,Assignment Completed,True,2.8,8,Sunday,0.19056693663649357,16-30,History,1
SESSION06217,Graduate,Engineering,2024-10-27,3.14,1,Coding,4,Idea Drafted,True,3.9,10,Sunday,0.3184713375796178,0-5,Engineering,2
SESSION06218,Graduate,Computer Science,2025-04-25,49.25,13,Coding,3,Idea Drafted,True,2.3,4,Friday,0.2639593908629442,31-60,Computer Science,2
SESSION06219,Undergraduate,Psychology,2025-06-24,10.68,3,Writing,2,Assignment Completed,True,1.8,6,Tuesday,0.2808988764044944,6-15,Psychology,1
SESSION06220,Graduate,Business,2024-11-15,48.2,12,Research,3,Assignment Completed,True,1.0,11,Friday,0.24896265560165973,31-60,Business,2
SESSION06221,Undergraduate,Engineering,2025-02-02,23.83,5,Homework Help,5,Assignment Completed,True,5.0,2,Sunday,0.20981955518254303,16-30,Engineering,1
SESSION06222,Undergraduate,History,2024-11-19,29.41,6,Studying,3,Assignment Completed,False,2.7,11,Tuesday,0.20401224073444407,16-30,History,1
SESSION06223,High School,Business,2024-11-25,10.96,2,Coding,5,Assignment Completed,True,5.0,11,Monday,0.18248175182481752,6-15,Business,0
SESSION06224,Undergraduate,Math,2024-10-19,15.58,5,Studying,4,Gave Up,False,4.1,10,Saturday,0.3209242618741977,16-30,Math,1
SESSION06225,High School,Engineering,2025-05-17,30.65,10,Writing,3,Idea Drafted,True,3.7,5,Saturday,0.3262642740619902,31-60,Engineering,0
SESSION06226,Undergraduate,Math,2024-12-14,11.01,4,Research,3,Assignment Completed,True,2.5,12,Saturday,0.36330608537693004,6-15,Math,1
SESSION06227,Undergraduate,Computer Science,2024-09-02,8.23,3,Coding,4,Assignment Completed,True,3.6,9,Monday,0.3645200486026731,6-15,Computer Science,1
SESSION06228,Undergraduate,History,2024-08-06,16.9,4,Homework Help,4,Idea Drafted,True,2.5,8,Tuesday,0.2366863905325444,16-30,History,1
SESSION06229,Undergraduate,Engineering,2025-05-21,11.97,3,Writing,5,Assignment Completed,False,5.0,5,Wednesday,0.2506265664160401,6-15,Engineering,1
SESSION06230,Undergraduate,Engineering,2025-06-17,22.81,4,Homework Help,2,Assignment Completed,True,1.8,6,Tuesday,0.17536168347216136,16-30,Engineering,1
SESSION06231,Undergraduate,Engineering,2024-09-25,50.15,12,Studying,2,Idea Drafted,True,2.0,9,Wednesday,0.23928215353938187,31-60,Engineering,1
SESSION06232,Graduate,Engineering,2024-06-29,9.09,4,Writing,3,Idea Drafted,True,2.9,6,Saturday,0.44004400440044006,6-15,Engineering,2
SESSION06233,Undergraduate,History,2024-12-17,24.91,6,Research,3,Confused,False,2.7,12,Tuesday,0.24086712163789642,16-30,History,1
SESSION06234,Undergraduate,Computer Science,2025-05-27,15.47,4,Homework Help,5,Gave Up,True,4.1,5,Tuesday,0.25856496444731736,16-30,Computer Science,1
SESSION06235,Undergraduate,Engineering,2024-10-09,50.95,13,Studying,5,Idea Drafted,True,5.0,10,Wednesday,0.2551521099116781,31-60,Engineering,1
SESSION06236,Undergraduate,Engineering,2024-08-16,17.36,5,Coding,4,Gave Up,True,4.4,8,Friday,0.28801843317972353,16-30,Engineering,1
SESSION06237,Undergraduate,Computer Science,2024-09-25,22.32,9,Writing,3,Idea Drafted,True,3.2,9,Wednesday,0.4032258064516129,16-30,Computer Science,1
SESSION06238,High School,Engineering,2024-11-13,9.28,2,Writing,3,Assignment Completed,False,3.1,11,Wednesday,0.21551724137931036,6-15,Engineering,0
SESSION06239,High School,Engineering,2025-04-21,8.29,1,Studying,3,Assignment Completed,False,3.3,4,Monday,0.12062726176115804,6-15,Engineering,0
SESSION06240,Undergraduate,Biology,2025-03-29,61.36,15,Brainstorming,3,Idea Drafted,True,3.6,3,Saturday,0.24445893089960888,60+,Biology,1
SESSION06241,Graduate,Psychology,2025-02-07,12.33,3,Studying,4,Confused,False,3.8,2,Friday,0.24330900243309003,6-15,Psychology,2
SESSION06242,High School,Math,2024-08-09,20.04,4,Writing,3,Idea Drafted,False,3.2,8,Friday,0.1996007984031936,16-30,Math,0
SESSION06243,Undergraduate,Computer Science,2024-10-05,7.78,1,Writing,3,Assignment Completed,True,2.4,10,Saturday,0.12853470437017994,6-15,Computer Science,1
SESSION06244,Undergraduate,Math,2024-09-02,7.03,2,Homework Help,3,Assignment Completed,True,2.8,9,Monday,0.28449502133712656,6-15,Math,1
SESSION06245,Graduate,Math,2024-11-20,7.37,1,Writing,4,Assignment Completed,True,2.9,11,Wednesday,0.13568521031207598,6-15,Math,2
SESSION06246,Undergraduate,Biology,2024-08-10,13.4,2,Brainstorming,5,Idea Drafted,True,4.5,8,Saturday,0.14925373134328357,6-15,Biology,1
SESSION06247,Undergraduate,Psychology,2025-06-21,25.89,10,Research,3,Idea Drafted,True,2.8,6,Saturday,0.3862495171881035,16-30,Psychology,1
SESSION06248,Undergraduate,Psychology,2025-05-05,17.72,6,Writing,3,Idea Drafted,True,3.2,5,Monday,0.33860045146726864,16-30,Psychology,1
SESSION06249,Undergraduate,Business,2024-10-13,7.45,1,Studying,3,Assignment Completed,True,3.2,10,Sunday,0.1342281879194631,6-15,Business,1
SESSION06250,High School,Engineering,2024-07-14,12.56,2,Coding,3,Assignment Completed,False,3.2,7,Sunday,0.1592356687898089,6-15,Engineering,0
SESSION06251,Undergraduate,Psychology,2025-03-10,27.12,11,Studying,4,Assignment Completed,True,3.5,3,Monday,0.4056047197640118,16-30,Psychology,1
SESSION06252,Undergraduate,Computer Science,2024-10-04,2.54,1,Brainstorming,3,Assignment Completed,True,3.8,10,Friday,0.39370078740157477,0-5,Computer Science,1
SESSION06253,Undergraduate,Psychology,2025-03-03,30.25,7,Writing,4,Assignment Completed,True,2.8,3,Monday,0.23140495867768596,31-60,Psychology,1
SESSION06254,Undergraduate,Math,2025-01-21,99.57,22,Studying,5,Idea Drafted,True,4.5,1,Tuesday,0.22095008536707844,60+,Math,1
SESSION06255,Undergraduate,Math,2025-02-05,85.05,28,Coding,5,Confused,True,5.0,2,Wednesday,0.3292181069958848,60+,Math,1
SESSION06256,Graduate,History,2024-09-07,70.03,22,Studying,3,Confused,False,2.4,9,Saturday,0.3141510781093817,60+,History,2
SESSION06257,Undergraduate,Engineering,2024-09-28,26.63,5,Homework Help,2,Idea Drafted,True,2.2,9,Saturday,0.1877581674802854,16-30,Engineering,1
SESSION06258,Undergraduate,Engineering,2025-04-27,45.18,14,Writing,5,Assignment Completed,True,5.0,4,Sunday,0.3098716246126605,31-60,Engineering,1
SESSION06259,Undergraduate,Biology,2025-06-07,38.64,15,Coding,5,Confused,True,4.7,6,Saturday,0.38819875776397517,31-60,Biology,1
SESSION06260,Undergraduate,History,2024-08-24,16.48,6,Writing,3,Idea Drafted,True,2.5,8,Saturday,0.3640776699029126,16-30,History,1
SESSION06261,Undergraduate,Psychology,2025-06-24,24.17,6,Writing,4,Confused,False,3.6,6,Tuesday,0.24824162184526272,16-30,Psychology,1
SESSION06262,Graduate,Engineering,2024-12-02,9.48,2,Writing,3,Idea Drafted,True,3.8,12,Monday,0.21097046413502107,6-15,Engineering,2
SESSION06263,High School,Business,2025-05-07,4.27,2,Coding,3,Assignment Completed,True,2.0,5,Wednesday,0.468384074941452,0-5,Business,0
SESSION06264,Undergraduate,Psychology,2024-08-08,10.53,2,Coding,1,Assignment Completed,True,1.5,8,Thursday,0.1899335232668566,6-15,Psychology,1
SESSION06265,Graduate,Math,2024-10-18,20.66,4,Writing,2,Confused,False,1.0,10,Friday,0.1936108422071636,16-30,Math,2
SESSION06266,Undergraduate,Psychology,2025-04-21,15.64,3,Writing,4,Gave Up,False,3.8,4,Monday,0.1918158567774936,16-30,Psychology,1
SESSION06267,Undergraduate,Math,2024-10-25,8.21,3,Studying,3,Assignment Completed,False,3.8,10,Friday,0.3654080389768575,6-15,Math,1
SESSION06268,Undergraduate,Engineering,2025-06-03,18.46,4,Writing,2,Assignment Completed,True,1.0,6,Tuesday,0.21668472372697725,16-30,Engineering,1
SESSION06269,High School,History,2024-10-21,8.8,1,Writing,2,Confused,True,2.1,10,Monday,0.11363636363636363,6-15,History,0
SESSION06270,Undergraduate,Engineering,2024-09-14,20.4,5,Writing,4,Idea Drafted,True,4.2,9,Saturday,0.2450980392156863,16-30,Engineering,1
SESSION06271,Undergraduate,Computer Science,2025-03-29,23.9,8,Coding,4,Confused,False,4.0,3,Saturday,0.3347280334728034,16-30,Computer Science,1
SESSION06272,Undergraduate,Psychology,2025-05-04,16.65,4,Coding,4,Gave Up,True,3.4,5,Sunday,0.24024024024024027,16-30,Psychology,1
SESSION06273,High School,Psychology,2024-07-15,22.68,6,Writing,4,Idea Drafted,True,4.2,7,Monday,0.26455026455026454,16-30,Psychology,0
SESSION06274,Undergraduate,Computer Science,2024-12-16,9.68,2,Writing,4,Assignment Completed,True,3.6,12,Monday,0.2066115702479339,6-15,Computer Science,1
SESSION06275,Undergraduate,Math,2025-01-30,15.17,7,Homework Help,4,Assignment Completed,True,2.4,1,Thursday,0.4614370468029005,16-30,Math,1
SESSION06276,Undergraduate,Math,2024-12-01,28.51,8,Studying,4,Confused,False,4.5,12,Sunday,0.28060329708874077,16-30,Math,1
SESSION06277,Graduate,Computer Science,2024-09-17,27.54,6,Research,5,Confused,False,5.0,9,Tuesday,0.2178649237472767,16-30,Computer Science,2
SESSION06278,High School,Math,2025-03-06,11.5,2,Coding,3,Confused,False,2.0,3,Thursday,0.17391304347826086,6-15,Math,0
SESSION06279,Undergraduate,Math,2025-04-19,13.31,2,Writing,3,Idea Drafted,True,2.5,4,Saturday,0.15026296018031554,6-15,Math,1
SESSION06280,Undergraduate,Biology,2024-12-18,26.53,12,Studying,3,Confused,False,1.9,12,Wednesday,0.45231813041839425,16-30,Biology,1
SESSION06281,Graduate,Psychology,2024-09-19,18.5,6,Homework Help,5,Gave Up,False,5.0,9,Thursday,0.32432432432432434,16-30,Psychology,2
SESSION06282,High School,Engineering,2024-08-03,22.68,10,Writing,2,Assignment Completed,True,1.8,8,Saturday,0.4409171075837743,16-30,Engineering,0
SESSION06283,Undergraduate,Biology,2025-06-11,36.9,9,Writing,3,Assignment Completed,False,3.3,6,Wednesday,0.24390243902439027,31-60,Biology,1
SESSION06284,High School,Math,2025-03-15,5.05,2,Homework Help,2,Assignment Completed,True,2.9,3,Saturday,0.39603960396039606,6-15,Math,0
SESSION06285,High School,Biology,2025-06-09,84.35,19,Studying,4,Idea Drafted,True,3.8,6,Monday,0.22525192649673978,60+,Biology,0
SESSION06286,Undergraduate,Math,2024-07-01,22.73,5,Writing,4,Assignment Completed,True,2.2,7,Monday,0.21997360316761988,16-30,Math,1
SESSION06287,Undergraduate,History,2024-07-05,5.59,2,Brainstorming,2,Assignment Completed,False,2.8,7,Friday,0.35778175313059035,6-15,History,1
SESSION06288,Graduate,Computer Science,2025-01-17,9.28,3,Writing,1,Assignment Completed,False,2.1,1,Friday,0.3232758620689655,6-15,Computer Science,2
SESSION06289,Undergraduate,Biology,2025-03-01,2.63,1,Homework Help,3,Idea Drafted,True,1.9,3,Saturday,0.3802281368821293,0-5,Biology,1
SESSION06290,Undergraduate,Business,2025-03-17,7.54,2,Coding,4,Assignment Completed,True,5.0,3,Monday,0.26525198938992045,6-15,Business,1
SESSION06291,Graduate,Psychology,2025-04-03,30.94,6,Homework Help,5,Assignment Completed,False,5.0,4,Thursday,0.19392372333548805,31-60,Psychology,2
SESSION06292,Undergraduate,Engineering,2024-08-10,15.55,3,Homework Help,3,Assignment Completed,False,3.6,8,Saturday,0.19292604501607716,16-30,Engineering,1
SESSION06293,Undergraduate,Computer Science,2025-01-02,45.8,9,Brainstorming,4,Assignment Completed,False,4.5,1,Thursday,0.19650655021834063,31-60,Computer Science,1
SESSION06294,Undergraduate,Engineering,2025-06-24,14.08,4,Writing,3,Assignment Completed,True,3.6,6,Tuesday,0.2840909090909091,6-15,Engineering,1
SESSION06295,Undergraduate,Math,2025-01-16,23.32,8,Writing,3,Assignment Completed,True,4.4,1,Thursday,0.34305317324185247,16-30,Math,1
SESSION06296,Undergraduate,Business,2025-05-09,4.87,1,Coding,4,Assignment Completed,True,3.2,5,Friday,0.2053388090349076,0-5,Business,1
SESSION06297,Undergraduate,Engineering,2024-11-09,57.57,12,Homework Help,2,Assignment Completed,True,1.3,11,Saturday,0.20844189682126107,31-60,Engineering,1
SESSION06298,Undergraduate,History,2025-06-16,55.29,22,Homework Help,3,Assignment Completed,True,3.4,6,Monday,0.3979019714234039,31-60,History,1
SESSION06299,Undergraduate,Computer Science,2024-08-27,3.69,1,Coding,3,Assignment Completed,False,2.7,8,Tuesday,0.2710027100271003,0-5,Computer Science,1
SESSION06300,Graduate,Math,2024-08-18,25.41,5,Studying,4,Assignment Completed,True,4.8,8,Sunday,0.1967729240456513,16-30,Math,2
SESSION06301,Undergraduate,Engineering,2025-06-20,7.25,2,Writing,4,Idea Drafted,True,3.7,6,Friday,0.27586206896551724,6-15,Engineering,1
SESSION06302,Undergraduate,Engineering,2024-08-09,29.02,6,Coding,3,Assignment Completed,True,3.5,8,Friday,0.2067539627842867,16-30,Engineering,1
SESSION06303,High School,Math,2024-07-24,9.22,2,Coding,3,Assignment Completed,True,4.3,7,Wednesday,0.21691973969631234,6-15,Math,0
SESSION06304,Undergraduate,Biology,2024-11-14,7.11,3,Studying,5,Idea Drafted,True,5.0,11,Thursday,0.42194092827004215,6-15,Biology,1
SESSION06305,High School,Engineering,2025-04-03,23.86,6,Brainstorming,3,Idea Drafted,True,4.3,4,Thursday,0.2514668901927913,16-30,Engineering,0
SESSION06306,Undergraduate,Psychology,2025-01-23,5.4,2,Writing,3,Assignment Completed,True,3.6,1,Thursday,0.37037037037037035,6-15,Psychology,1
SESSION06307,Graduate,Biology,2024-12-14,30.97,9,Homework Help,2,Idea Drafted,False,3.0,12,Saturday,0.29060381013884407,31-60,Biology,2
SESSION06308,High School,Engineering,2024-07-29,25.0,5,Coding,3,Assignment Completed,True,3.0,7,Monday,0.2,16-30,Engineering,0
SESSION06309,High School,Psychology,2025-06-14,29.84,6,Research,4,Confused,False,3.5,6,Saturday,0.20107238605898123,16-30,Psychology,0
SESSION06310,High School,Engineering,2025-06-21,12.71,2,Coding,5,Assignment Completed,True,4.8,6,Saturday,0.15735641227380015,6-15,Engineering,0
SESSION06311,Undergraduate,Math,2025-01-26,17.76,3,Brainstorming,4,Idea Drafted,False,4.1,1,Sunday,0.16891891891891891,16-30,Math,1
SESSION06312,Undergraduate,Math,2024-10-11,6.97,1,Studying,3,Assignment Completed,True,3.8,10,Friday,0.14347202295552366,6-15,Math,1
SESSION06313,Graduate,Psychology,2024-10-25,21.38,7,Coding,4,Confused,False,2.2,10,Friday,0.32740879326473343,16-30,Psychology,2
SESSION06314,Undergraduate,History,2024-08-23,87.75,20,Studying,2,Idea Drafted,True,2.4,8,Friday,0.22792022792022792,60+,History,1
SESSION06315,Graduate,Business,2024-09-13,21.1,5,Writing,4,Assignment Completed,True,3.8,9,Friday,0.23696682464454974,16-30,Business,2
SESSION06316,Undergraduate,Psychology,2024-11-11,7.03,1,Homework Help,5,Gave Up,False,5.0,11,Monday,0.14224751066856328,6-15,Psychology,1
SESSION06317,Undergraduate,Biology,2025-05-06,18.62,4,Writing,2,Confused,True,2.0,5,Tuesday,0.21482277121374865,16-30,Biology,1
SESSION06318,High School,Math,2025-03-06,64.71,17,Coding,5,Gave Up,False,5.0,3,Thursday,0.26271055478287747,60+,Math,0
SESSION06319,Undergraduate,Business,2024-10-10,36.58,8,Studying,4,Assignment Completed,True,3.6,10,Thursday,0.21869874248223073,31-60,Business,1
SESSION06320,Undergraduate,Math,2025-04-07,4.37,1,Coding,3,Assignment Completed,True,2.6,4,Monday,0.22883295194508008,0-5,Math,1
SESSION06321,Undergraduate,Business,2025-06-07,13.88,2,Writing,2,Assignment Completed,True,1.8,6,Saturday,0.1440922190201729,6-15,Business,1
SESSION06322,Graduate,History,2024-08-31,13.31,4,Coding,2,Confused,False,2.2,8,Saturday,0.3005259203606311,6-15,History,2
SESSION06323,Graduate,Computer Science,2024-12-09,72.04,26,Writing,3,Idea Drafted,True,3.8,12,Monday,0.36091060521932256,60+,Computer Science,2
SESSION06324,High School,Business,2025-06-04,17.21,5,Writing,2,Idea Drafted,True,1.7,6,Wednesday,0.2905287623474724,16-30,Business,0
SESSION06325,Undergraduate,Math,2025-06-10,19.99,4,Coding,3,Idea Drafted,True,1.3,6,Tuesday,0.20010005002501252,16-30,Math,1
SESSION06326,Undergraduate,Math,2025-01-06,54.19,22,Homework Help,2,Assignment Completed,True,1.6,1,Monday,0.40597896290828567,31-60,Math,1
SESSION06327,High School,History,2025-04-29,25.97,6,Brainstorming,3,Gave Up,False,2.4,4,Tuesday,0.23103581055063535,16-30,History,0
SESSION06328,Undergraduate,History,2024-12-19,23.73,10,Writing,4,Assignment Completed,True,5.0,12,Thursday,0.42140750105351876,16-30,History,1
SESSION06329,Undergraduate,Business,2024-10-02,14.3,4,Writing,3,Assignment Completed,True,3.6,10,Wednesday,0.2797202797202797,6-15,Business,1
SESSION06330,Graduate,Computer Science,2024-10-05,3.86,1,Studying,3,Idea Drafted,True,2.9,10,Saturday,0.2590673575129534,0-5,Computer Science,2
SESSION06331,Undergraduate,History,2025-05-17,6.59,1,Studying,4,Idea Drafted,True,4.3,5,Saturday,0.15174506828528073,6-15,History,1
SESSION06332,High School,Biology,2025-03-15,5.26,2,Writing,3,Assignment Completed,True,3.1,3,Saturday,0.3802281368821293,6-15,Biology,0
SESSION06333,Graduate,Computer Science,2025-03-03,8.85,1,Studying,1,Assignment Completed,True,1.4,3,Monday,0.11299435028248588,6-15,Computer Science,2
SESSION06334,Undergraduate,Engineering,2025-06-04,7.4,2,Coding,5,Assignment Completed,True,5.0,6,Wednesday,0.27027027027027023,6-15,Engineering,1
SESSION06335,Undergraduate,Psychology,2025-03-14,11.83,2,Writing,3,Idea Drafted,True,3.1,3,Friday,0.16906170752324598,6-15,Psychology,1
SESSION06336,Undergraduate,Math,2025-01-03,44.26,17,Writing,5,Confused,False,4.9,1,Friday,0.3840939900587438,31-60,Math,1
SESSION06337,Undergraduate,History,2024-07-12,20.75,5,Writing,4,Assignment Completed,True,3.1,7,Friday,0.24096385542168675,16-30,History,1
SESSION06338,Undergraduate,Psychology,2024-08-06,22.12,7,Homework Help,4,Assignment Completed,False,4.2,8,Tuesday,0.3164556962025316,16-30,Psychology,1
SESSION06339,Undergraduate,Math,2025-01-03,31.3,6,Coding,4,Confused,True,3.1,1,Friday,0.19169329073482427,31-60,Math,1
SESSION06340,Undergraduate,Math,2024-09-07,37.04,9,Homework Help,3,Idea Drafted,True,1.0,9,Saturday,0.2429805615550756,31-60,Math,1
SESSION06341,Undergraduate,History,2025-02-28,37.09,8,Brainstorming,5,Idea Drafted,True,5.0,2,Friday,0.2156915610676732,31-60,History,1
SESSION06342,Undergraduate,Biology,2024-08-26,20.93,5,Writing,2,Assignment Completed,True,2.2,8,Monday,0.23889154323936934,16-30,Biology,1
SESSION06343,Undergraduate,Psychology,2025-05-27,5.69,1,Research,5,Assignment Completed,True,5.0,5,Tuesday,0.17574692442882248,6-15,Psychology,1
SESSION06344,Graduate,Biology,2025-03-02,18.43,5,Writing,4,Idea Drafted,True,1.9,3,Sunday,0.27129679869777534,16-30,Biology,2
SESSION06345,Undergraduate,Biology,2025-06-21,9.13,2,Writing,1,Assignment Completed,True,1.0,6,Saturday,0.21905805038335158,6-15,Biology,1
SESSION06346,Undergraduate,Engineering,2025-05-06,56.69,23,Writing,5,Idea Drafted,True,5.0,5,Tuesday,0.40571529370259307,31-60,Engineering,1
SESSION06347,Undergraduate,Computer Science,2025-03-13,17.47,4,Homework Help,4,Confused,True,3.3,3,Thursday,0.2289639381797367,16-30,Computer Science,1
